"","ID","effect_size","P_value"
"1606","Prot1605",-0.120381641072306,0.694810544547366
"1607","Prot1606",-0.385231377857014,0.232896520894493
"1608","Prot1607",-0.781361021107436,0.00963836869261079
"1609","Prot1608",0.12066316643434,0.680524473439423
"1610","Prot1609",0.105234664224113,0.759534736273354
"1611","Prot1610",-0.0211221585528421,0.948578647520132
"1612","Prot1611",-0.372630500109072,0.227702066331493
"1613","Prot1612",-0.349863691598767,0.286864459236708
"1614","Prot1613",0.0763875513258299,0.836935513780925
"1615","Prot1614",-0.176585424173123,0.619115885993886
"1616","Prot1615",-0.301273696903746,0.375510313633638
"1617","Prot1616",-0.504126332638847,0.171433354536548
"1618","Prot1617",-0.243693388918555,0.483471432806849
"1619","Prot1618",-0.751241060022082,0.0166665799683409
"1620","Prot1619",-0.144992958495489,0.641774583333652
"1621","Prot1620",-0.355553383534623,0.255805996719417
"1622","Prot1621",-0.559673660895829,0.0647678345153848
"1623","Prot1622",0.0781100664985672,0.821359098713376
"1624","Prot1623",-0.496169971558327,0.128988913637639
"1625","Prot1624",-0.281522002458921,0.386924988569632
"1626","Prot1625",-0.338033593110353,0.30038744963714
"1627","Prot1626",-0.563465262816816,0.0706909292527012
"1628","Prot1627",-0.0654851032389026,0.845938570411494
"1629","Prot1628",-0.912748942030223,0.00928813399201332
"1630","Prot1629",-0.0665051706180861,0.825535900273145
"1631","Prot1630",-0.0491776225864164,0.888285931843679
"1632","Prot1631",-0.301790809870308,0.353020461840524
"1633","Prot1632",0.00807313338115634,0.981505399750367
"1634","Prot1633",-0.00872257131818799,0.978474690094767
"1635","Prot1634",-0.228216335641349,0.557856015463792
"1636","Prot1635",-0.112085911855822,0.719198083153578
"1637","Prot1636",-0.146191711896435,0.676736274407776
"1638","Prot1637",-0.894303996900803,0.0166748571528621
"1639","Prot1638",-0.395725361495792,0.215382147282521
"1640","Prot1639",-0.111689609202724,0.72932254401276
"1641","Prot1640",-0.304224844699739,0.400964206489898
"1642","Prot1641",-0.344117002737605,0.269672912058699
"1643","Prot1642",-0.415187406087579,0.225639943258436
"1644","Prot1643",0.173275958839316,0.616637047925726
"1645","Prot1644",-0.370230729022985,0.267178911400177
"1646","Prot1645",-0.20620016241535,0.49969842191512
"1647","Prot1646",-0.501907346562586,0.105589562948387
"1648","Prot1647",-0.618265447688579,0.047065283189048
"1649","Prot1648",-0.215427918529976,0.515656389748937
"1650","Prot1649",0.0951159818861562,0.769769544209332
"1651","Prot1650",-0.0954610375759657,0.770488123223546
"1652","Prot1651",-0.085860231634598,0.781333895579978
"1653","Prot1652",-0.173828236703265,0.591049906409979
"1654","Prot1653",-0.241310245777754,0.46585105476423
"1655","Prot1654",-0.446647101369795,0.139885217885489
"1656","Prot1655",-0.778826506704327,0.0142858201628713
"1657","Prot1656",-0.598890018098622,0.116320581710518
"1658","Prot1657",-0.161046495163841,0.655917831414292
"1659","Prot1658",-0.303157249911735,0.342178983782672
"1660","Prot1659",0.295873202644131,0.368410520626616
"1661","Prot1660",-0.115144476969608,0.718841723313924
"1662","Prot1661",-0.0126910875678057,0.968533194222791
"1663","Prot1662",-0.290633772997275,0.385028678466098
"1664","Prot1663",-0.457844840084011,0.149614355845518
"1665","Prot1664",-1.21479047640564,0.000155406097548203
"1666","Prot1665",-0.158362654307332,0.634382603189717
"1667","Prot1666",-0.0492694730694403,0.871758465743433
"1668","Prot1667",-0.440528849778929,0.161605658886802
"1669","Prot1668",-0.244861403132226,0.430343777385356
"1670","Prot1669",0.0643495211381975,0.838775394403513
"1671","Prot1670",0.273738560486258,0.414940934070882
"1672","Prot1671",-0.37490448546372,0.290719692621891
"1673","Prot1672",-0.542094712986962,0.0800093883547453
"1674","Prot1673",-0.0691075114699728,0.816750572314814
"1675","Prot1674",-0.16290577957049,0.588621150539127
"1676","Prot1675",-0.931887354429247,0.0160216789034967
"1677","Prot1676",-0.0276698761943628,0.934500870879229
"1678","Prot1677",0.0351057191603275,0.916534900219125
"1679","Prot1678",0.009525422104673,0.977577388683332
"1680","Prot1679",-0.524099928649743,0.121555878713569
"1681","Prot1680",0.358912189188352,0.274066517370017
"1682","Prot1681",-0.298139207105635,0.34942009048779
"1683","Prot1682",-0.728309899892526,0.0199349565995916
"1684","Prot1683",-0.425340836913705,0.205959318385684
"1685","Prot1684",-0.00426417128323564,0.989313540596632
"1686","Prot1685",-0.294924513084865,0.319310723431728
"1687","Prot1686",-0.51310411665747,0.139429687615501
"1688","Prot1687",-0.793089402148368,0.016707410786454
"1689","Prot1688",-0.353841615934055,0.235464327414801
"1690","Prot1689",-0.583768141373,0.0803339086366169
"1691","Prot1690",0.208945588513945,0.555350789777947
"1692","Prot1691",-0.460092611522636,0.22597459853607
"1693","Prot1692",-0.363764809355501,0.250182054588698
"1694","Prot1693",-0.527443831621799,0.0820552567131475
"1695","Prot1694",-0.501808522167142,0.130740142230966
"1696","Prot1695",0.313791993530643,0.351658125203087
"1697","Prot1696",0.15130446945707,0.632052054344884
"1698","Prot1697",0.237524459650061,0.464947481443764
"1699","Prot1698",0.0798061018490657,0.81554256106378
"1700","Prot1699",0.123070568871579,0.691493193251554
"1701","Prot1700",0.0173859080294747,0.9548392350441
"1702","Prot1701",-0.244644957673774,0.440108587257319
"1703","Prot1702",-0.761987750813905,0.0269527714789135
"1704","Prot1703",-0.604729048783121,0.0689675223428894
"1705","Prot1704",-0.171376524002703,0.570680117488565
"1706","Prot1705",-0.254331347608325,0.447567288417071
"1707","Prot1706",0.737139205441107,0.0844755085371356
"1708","Prot1707",-0.362836202479667,0.296653256638477
"1709","Prot1708",0.206144229964174,0.506023655424181
"1710","Prot1709",-0.292863032258033,0.384991613573659
"1711","Prot1710",0.159175188856782,0.630176629593203
"1712","Prot1711",0.0610983629166704,0.846272385002373
"1713","Prot1712",0.0180888429958443,0.95873939101286
"1714","Prot1713",-0.0323458177261919,0.921727620314928
"1715","Prot1714",-0.489160629996416,0.11347184444643
"1716","Prot1715",-0.225349022001719,0.473920194555624
"1717","Prot1716",0.0930799270816927,0.776719689601536
"1718","Prot1717",-0.0367381011629497,0.918130816549069
"1719","Prot1718",-0.23677849281075,0.47589530354771
"1720","Prot1719",-0.0216878663758315,0.946090788852315
"1721","Prot1720",-0.453305426479897,0.154390442267689
"1722","Prot1721",0.109928724865203,0.725190921157495
"1723","Prot1722",-0.240597396167693,0.454608619487413
"1724","Prot1723",-0.406659444901507,0.199846368710172
"1725","Prot1724",-0.0873705173376038,0.773323046751659
"1726","Prot1725",0.231612937112516,0.476375659414226
"1727","Prot1726",-0.22053103094435,0.526096361437871
"1728","Prot1727",0.333749537474603,0.335462807965269
"1729","Prot1728",-0.277105677183851,0.411447140802579
"1730","Prot1729",0.111321658818206,0.722366898373023
"1731","Prot1730",0.322587430086443,0.338581826214239
"1732","Prot1731",-0.0404218662318598,0.909782306498572
"1733","Prot1732",-0.0928028414137181,0.770596717857769
"1734","Prot1733",-0.0212649299451932,0.94786655024532
"1735","Prot1734",-0.285706198151978,0.361598333217157
"1736","Prot1735",-0.329150472040954,0.294731238614077
"1737","Prot1736",-0.276042063042667,0.347686479342908
"1738","Prot1737",-0.266079170762644,0.371502454265059
"1739","Prot1738",0.0318417993941686,0.923609868149264
"1740","Prot1739",-0.55767230267676,0.0824397558982454
"1741","Prot1740",-0.437171769849517,0.152926575215021
"1742","Prot1741",-0.234445312623521,0.46008395226798
"1743","Prot1742",0.0870182449065595,0.83117602490356
"1744","Prot1743",-0.454306181387331,0.206529463505453
"1745","Prot1744",-0.160487731807034,0.591990760152813
"1746","Prot1745",-0.108686435367389,0.721273743418397
"1747","Prot1746",0.124395210180328,0.704073345232
"1748","Prot1747",-0.0131451759131131,0.966416242533466
"1749","Prot1748",-0.878032479079188,0.0134409319311929
"1750","Prot1749",-0.00485114442397716,0.988341022491892
"1751","Prot1750",-0.235401317058674,0.424319405596017
"1752","Prot1751",-0.810197466410731,0.0408136621078384
"1753","Prot1752",-0.177681284585507,0.549939182516405
"1754","Prot1753",-0.543182518316801,0.10364888303845
"1755","Prot1754",-0.455465282919047,0.129364807809477
"1756","Prot1755",-1.04537215512131,0.00523534101739095
"1757","Prot1756",-0.276992266727881,0.398377368049824
"1758","Prot1757",-0.363438777468478,0.289646862000226
"1759","Prot1758",-0.428035733050091,0.193771137795142
"1760","Prot1759",-0.36869995425489,0.2713739203781
"1761","Prot1760",-0.234490127775732,0.481071163335972
"1762","Prot1761",-0.617926446109038,0.0651541456503262
"1763","Prot1762",-0.341817861038077,0.261847854095755
"1764","Prot1763",-0.680731891389314,0.0419502425112786
"1765","Prot1764",-0.488322675011123,0.153078811765351
"1766","Prot1765",-0.71315921326752,0.0267227761164903
"1767","Prot1766",0.0524155009033649,0.86503127139213
"1768","Prot1767",-0.536555276212646,0.142683087834023
"1769","Prot1768",-0.107477452895804,0.718819916125304
"1770","Prot1769",-0.596988268629318,0.114399149927494
"1771","Prot1770",-0.0265306739376179,0.935835138532291
"1772","Prot1771",0.406242025453551,0.201856621479758
"1773","Prot1772",-0.92374669128364,0.00351111632423149
"1774","Prot1773",-0.184284292091963,0.554279732879013
"1775","Prot1774",0.110579381734642,0.735868804714729
"1776","Prot1775",-0.174984043489221,0.558167622636815
"1777","Prot1776",0.119269907456268,0.716514387935171
"1778","Prot1777",0.0776197938591174,0.807449961191556
"1779","Prot1778",0.213623613388531,0.563091531136524
"1780","Prot1779",-0.174644285450405,0.576651575743607
"1781","Prot1780",-0.110857530917812,0.724314409601034
"1782","Prot1781",-0.305757888647378,0.348791084509204
"1783","Prot1782",0.0247435564769809,0.936739032980108
"1784","Prot1783",-0.6219920710971,0.0530793950601727
"1785","Prot1784",-0.462665732836065,0.141726323264472
"1786","Prot1785",-0.613066908729607,0.0935342455197101
"1787","Prot1786",-0.34343559190372,0.261571466344209
"1788","Prot1787",-0.174323296247564,0.608034141267995
"1789","Prot1788",-0.717499458055972,0.0194006825278306
"1790","Prot1789",-0.746066065604062,0.0326450094392082
"1791","Prot1790",-0.122264049598527,0.691439927026687
"1792","Prot1791",-0.489550813554612,0.115728627096252
"1793","Prot1792",-0.522916228307704,0.082852671598095
"1794","Prot1793",0.226017330123774,0.50638525862026
"1795","Prot1794",0.557565078523321,0.118016917302173
"1796","Prot1795",0.133642312755793,0.679989743810972
"1797","Prot1796",-1.0978449162501,0.00189847145075287
"1798","Prot1797",0.00805598385587558,0.980119998350678
"1799","Prot1798",-0.542580557442026,0.0873527786805719
"1800","Prot1799",-0.47839701083111,0.136829573330545
"1801","Prot1800",-0.368679632328757,0.248949252916412
"1802","Prot1801",-0.342992380051516,0.304269306078619
"1803","Prot1802",-0.0134363567266718,0.968997238356707
"1804","Prot1803",-0.879559737637152,0.00553981695449176
"1805","Prot1804",-0.30017039096451,0.391068449008663
"1806","Prot1805",0.389935445496128,0.20713831951608
"1807","Prot1806",-0.805807699871881,0.0167956877152804
"1808","Prot1807",-0.386455709519144,0.192219722707493
"1809","Prot1808",-0.599842580160068,0.0554643738370145
"1810","Prot1809",-0.518154017117283,0.104086085624473
"1811","Prot1810",-0.393387068801136,0.21049651122249
"1812","Prot1811",-0.159606340127326,0.63394825726353
"1813","Prot1812",-0.283335358349461,0.349917078499543
"1814","Prot1813",-0.95763917218823,0.00283411602892417
"1815","Prot1814",0.0777104901198342,0.79426782620749
"1816","Prot1815",-0.313770829723932,0.336938207079305
"1817","Prot1816",-0.657616757386766,0.0856534615797941
"1818","Prot1817",-0.317982477441234,0.38051952547082
"1819","Prot1818",-0.219453445782467,0.525676853076617
"1820","Prot1819",-0.598437167874845,0.0409833315759287
"1821","Prot1820",0.228022688828091,0.493193371427111
"1822","Prot1821",-0.294471315198457,0.348586875427868
"1823","Prot1822",-0.0862526245111326,0.781504049556113
"1824","Prot1823",-0.841858488536673,0.0100567479310299
"1825","Prot1824",-0.456980746729485,0.165999486299631
"1826","Prot1825",-0.0364717346863657,0.912115697799162
"1827","Prot1826",-0.191526632350833,0.563117874979202
"1828","Prot1827",-0.185294535203592,0.577442933068104
"1829","Prot1828",-0.173815767731735,0.576754370541534
"1830","Prot1829",-0.388155331189736,0.250031031161481
"1831","Prot1830",-0.197964009511065,0.51648829200629
"1832","Prot1831",-0.011736872084434,0.971276441104939
"1833","Prot1832",-0.362901989595692,0.269065079751166
"1834","Prot1833",-0.457379023941389,0.127244811505423
"1835","Prot1834",-0.232377293941628,0.445618405807326
"1836","Prot1835",-0.123315642107446,0.709725854047293
"1837","Prot1836",-0.254966642769485,0.421151069040145
"1838","Prot1837",-0.191546705325408,0.559381939572019
"1839","Prot1838",-0.517058995963019,0.101990692124851
"1840","Prot1839",-0.523893509591986,0.0982536014944848
"1841","Prot1840",-0.443255753688682,0.139154785927962
"1842","Prot1841",0.313062003502278,0.35936118804538
"1843","Prot1842",-0.47289867261307,0.157339904524464
"1844","Prot1843",0.229497777330003,0.529739463964609
"1845","Prot1844",-0.0616084928876006,0.834191044631127
"1846","Prot1845",-0.491974173697166,0.150788604998653
"1847","Prot1846",-0.276037270497817,0.402202066274636
"1848","Prot1847",-0.257784396297094,0.426726317648401
"1849","Prot1848",-0.180368298900255,0.573455484493798
"1850","Prot1849",-0.0381448914393445,0.90129418494367
"1851","Prot1850",-0.462224282987677,0.135000223828197
"1852","Prot1851",-0.737589620036889,0.0245460257144925
"1853","Prot1852",-0.253132302994455,0.408296290499278
"1854","Prot1853",0.428922450179989,0.14983016920095
"1855","Prot1854",-0.0643650121979462,0.833810380574867
"1856","Prot1855",-0.547697218665938,0.0986769698355442
"1857","Prot1856",-0.661970297268233,0.0647750719145555
"1858","Prot1857",-0.319410386274562,0.359626614894682
"1859","Prot1858",-0.522176118797301,0.11202495461885
"1860","Prot1859",-0.207632071847822,0.512841282445665
"1861","Prot1860",-0.336024225469803,0.29577656234774
"1862","Prot1861",-0.371673874093744,0.221104365730238
"1863","Prot1862",-0.143419017549608,0.648716108053835
"1864","Prot1863",-0.356745569708099,0.238931436607707
"1865","Prot1864",-1.0824608288345,0.00164806866159479
"1866","Prot1865",-0.316790993821972,0.341166642455126
"1867","Prot1866",-0.123919955515369,0.719064786314283
"1868","Prot1867",-0.30358299083202,0.384867354921308
"1869","Prot1868",-0.298115226879155,0.3559533139905
"1870","Prot1869",0.094074621344717,0.762892861509457
"1871","Prot1870",-0.618229366906903,0.0408109091142771
"1872","Prot1871",0.399646610674107,0.212283893008562
"1873","Prot1872",-0.377454003962182,0.260146766020352
"1874","Prot1873",-0.58881531777174,0.0598056677165104
"1875","Prot1874",0.353198287505634,0.289808492748358
"1876","Prot1875",-0.202455410383177,0.519270168321712
"1877","Prot1876",-0.792132660766782,0.0112419000329205
"1878","Prot1877",-0.347326358040636,0.263119081517129
"1879","Prot1878",0.656701868161385,0.0376930668877716
"1880","Prot1879",-0.0289874712971745,0.934353625901982
"1881","Prot1880",-0.542097117725621,0.108875273548818
"1882","Prot1881",-0.407983392097943,0.207542917431224
"1883","Prot1882",-0.33449275414613,0.2722025577198
"1884","Prot1883",-0.679795754154643,0.0395550756756379
"1885","Prot1884",-0.77273258800551,0.0298369192566656
"1886","Prot1885",-0.339194948365375,0.323908778313586
"1887","Prot1886",-0.126907509764052,0.668299923392675
"1888","Prot1887",0.0951278226022723,0.759753788888778
"1889","Prot1888",-0.635849577697371,0.0413529712724146
"1890","Prot1889",-0.0139310541983271,0.966026749575122
"1891","Prot1890",-0.462673645096196,0.113570636005284
"1892","Prot1891",0.429665091304674,0.202567663870262
"1893","Prot1892",-0.55568172198824,0.0665208441856293
"1894","Prot1893",0.1469979102073,0.625551608946923
"1895","Prot1894",-0.0197757669660206,0.952361164181129
"1896","Prot1895",-0.824956841767982,0.00941027043187542
"1897","Prot1896",-0.143253577808824,0.640005253908363
"1898","Prot1897",-0.438782739368563,0.191767155568017
"1899","Prot1898",-0.56908180171191,0.0746772991449521
"1900","Prot1899",-0.330748929565129,0.285720004249714
"1901","Prot1900",-0.294554458196838,0.344405306483824
"1902","Prot1901",-0.054753736854483,0.875407026652463
"1903","Prot1902",-0.0206363297801033,0.951290961786025
"1904","Prot1903",-0.341114506822585,0.281557849796977
"1905","Prot1904",-0.660079399541502,0.0350207150299663
"1906","Prot1905",-0.652401812603841,0.0411098113667021
"1907","Prot1906",-0.406128772183013,0.175282253892501
"1908","Prot1907",-0.637702190421354,0.0338543290701738
"1909","Prot1908",-0.808647686231865,0.0182982830874349
"1910","Prot1909",0.420527022221812,0.211141785721107
"1911","Prot1910",0.0223851258976246,0.949524193434044
"1912","Prot1911",-0.666090632744016,0.0266830570496081
"1913","Prot1912",-0.0688667322700312,0.82083026978601
"1914","Prot1913",-0.899634254779738,0.00688270878270185
"1915","Prot1914",-0.782484581117757,0.018227718781016
"1916","Prot1915",-0.18948635234247,0.566216720278861
"1917","Prot1916",-0.262475231519538,0.424967696715249
"1918","Prot1917",-0.052900540166938,0.861483113906128
"1919","Prot1918",-0.327934110463119,0.281982236598177
"1920","Prot1919",-0.344850370888473,0.25313208338139
"1921","Prot1920",-0.7522376646833,0.0209243762856627
"1922","Prot1921",-0.213410392873442,0.514981040024353
"1923","Prot1922",-0.0182928412239534,0.957109910077789
"1924","Prot1923",0.142601081149923,0.649473369802372
"1925","Prot1924",0.0390337995809631,0.904056739905453
"1926","Prot1925",0.184137854899951,0.542572825841102
"1927","Prot1926",-0.162485667195924,0.62032810328087
"1928","Prot1927",0.0501448960565654,0.866354057693436
"1929","Prot1928",-0.0630009811518306,0.840232117159468
"1930","Prot1929",-0.162422116763029,0.582276213928716
"1931","Prot1930",-0.481925677057621,0.120804398383703
"1932","Prot1931",-0.446684037908224,0.192979735043547
"1933","Prot1932",-0.0813005279749746,0.803423752899414
"1934","Prot1933",-0.436710800512671,0.148720722661306
"1935","Prot1934",-0.905013293407617,0.00831559738876583
"1936","Prot1935",0.443918654532812,0.184562314992046
"1937","Prot1936",-0.252458587187789,0.403232010543189
"1938","Prot1937",0.0644153921698347,0.854791694204603
"1939","Prot1938",0.392916961234096,0.195390434748514
"1940","Prot1939",-0.195944903501161,0.523611981761812
"1941","Prot1940",-0.306487674374743,0.345623291531899
"1942","Prot1941",-0.132075493447296,0.660562910497637
"1943","Prot1942",0.029462357051834,0.92467638013158
"1944","Prot1943",-0.301325503955919,0.340984255352723
"1945","Prot1944",-0.214132846410244,0.526565700239802
"1946","Prot1945",-0.420457573189427,0.181628676240725
"1947","Prot1946",-0.341226109150423,0.323815951761506
"1948","Prot1947",0.221445949367801,0.538061946122978
"1949","Prot1948",-0.061879606802524,0.84759076619194
"1950","Prot1949",-0.630988675279145,0.0662433908095804
"1951","Prot1950",-0.343368937339545,0.262090076382283
"1952","Prot1951",-0.0208626388723587,0.950194564339862
"1953","Prot1952",-0.104358196326629,0.756691529418168
"1954","Prot1953",-0.525126556345832,0.0850061040345747
"1955","Prot1954",0.0143550214433716,0.965629885774417
"1956","Prot1955",0.0163686653363371,0.959095635822727
"1957","Prot1956",0.436783074967174,0.172835782185791
"1958","Prot1957",-0.12173212406308,0.715687875728333
"1959","Prot1958",-0.384620644478687,0.255540907554104
"1960","Prot1959",0.152118615906776,0.613857022236795
"1961","Prot1960",-0.15506944772514,0.623994151317214
"1962","Prot1961",-0.0560563608107074,0.867992003150939
"1963","Prot1962",-0.159105821850723,0.612601128673579
"1964","Prot1963",-0.714223350875187,0.0170616887486501
"1965","Prot1964",0.342424836692476,0.292362432249873
"1966","Prot1965",0.143837917347209,0.637677384201344
"1967","Prot1966",-0.394086183419148,0.287780587200992
"1968","Prot1967",-0.506776825726618,0.0879351711901187
"1969","Prot1968",0.103859044019874,0.762716952371026
"1970","Prot1969",-0.264143577165754,0.407868708492425
"1971","Prot1970",-0.270905839344699,0.430254240756157
"1972","Prot1971",-0.576152230263681,0.0527426490195509
"1973","Prot1972",-0.428376823856443,0.197006543798319
"1974","Prot1973",-0.0793002188586769,0.814680540975418
"1975","Prot1974",-0.460235576100043,0.180614839453365
"1976","Prot1975",-0.323573260857518,0.356643526956832
"1977","Prot1976",-0.389181240122273,0.214716541725567
"1978","Prot1977",0.0244133110657359,0.944088341725497
"1979","Prot1978",-0.356249065651799,0.271241790682898
"1980","Prot1979",-0.447382147262658,0.191746602843296
"1981","Prot1980",0.0337474942795346,0.909367234863515
"1982","Prot1981",-0.174126846997201,0.579900451905938
"1983","Prot1982",-0.350821333137745,0.255351653545188
"1984","Prot1983",-0.468837271042339,0.140372674180689
"1985","Prot1984",-0.0722151919035845,0.844013042904254
"1986","Prot1985",0.0685251667113995,0.829297289141566
"1987","Prot1986",-0.530228619041718,0.143687379867521
"1988","Prot1987",0.0421204002451248,0.892841471346513
"1989","Prot1988",-0.323404954583943,0.305947273245631
"1990","Prot1989",0.267638236413614,0.467983243125483
"1991","Prot1990",0.609949843671352,0.0695563976918202
"1992","Prot1991",-0.620208341061272,0.0837258426955528
"1993","Prot1992",-0.822333955764574,0.0202709367309957
"1994","Prot1993",-0.422877503735812,0.153703178564696
"1995","Prot1994",-0.350454984825156,0.279575619868537
"1996","Prot1995",-0.834641267296362,0.00893149801268556
"1997","Prot1996",-0.427973533807243,0.157754008802821
"1998","Prot1997",-0.0900824092338368,0.811332141178491
"1999","Prot1998",-0.547056773192665,0.0772250431568032
"2000","Prot1999",-0.574991520278388,0.0653748162652565
